all_rho,unfit_rho,fit_rho,fittest_rho,model
0.6374706860080372,0.5355352157562872,0.23395240700566164,0.017998974712061026,ESMC-600M
0.30544255358199573,0.39442063766672164,-0.10708336102707465,-0.20478910312083726,ESMC-600M
0.3764924723393136,-0.016972843476670132,0.18485955683934194,-0.1899144409439694,ESMC-600M
0.5608348739302932,0.6487035213233898,0.047857286555411035,-0.06360809893921278,ESMC-600M
0.47610892353862994,0.42091509637280927,0.29753813177784955,-0.15245704478750016,ESMC-600M
0.3972048805594028,0.3655165903103478,0.11597560967042181,0.05603919012195583,ESMC-600M
0.46290928472498954,0.40425518271619904,0.14693112355888574,-0.25047924131153876,ESMC-600M
0.4212168763020178,0.3227419664109305,0.11527118667918512,0.09792588920508136,ESMC-600M
0.4727294417952205,,0.5776999592622297,0.5543859649122806,ESMC-600M
0.6726579136015647,0.2648103227548617,0.21011761038357912,0.33772505460034485,ESMC-600M
0.15412758847278066,-0.09081921222254745,0.09691875805505104,0.09662949217518324,ESMC-600M
0.558759716885245,0.3121920711712788,0.15348625332394045,0.05377646996355244,ESMC-600M
0.5428329979653939,0.3226812395492474,0.3470841746159502,0.008869061784359578,ESMC-600M
0.21622336543344745,0.20175613477075216,0.014732969214953583,0.05901374479098756,ESMC-600M
0.4805462155722799,0.256496031692944,0.23327139814891423,0.0896591105106933,ESMC-600M
0.3455814617777549,0.3687782731826513,0.2733364468526284,-0.1658709506616038,ESMC-600M
0.509498506816952,0.28457753060643853,0.2876256325396746,-0.039986047123270606,ESMC-600M
0.38751305439870587,0.3123993121045431,0.17711471412896856,-0.09995965807343694,ESMC-600M
0.543571780225337,0.4984588537599068,0.15187571360676302,0.06504863181065612,ESMC-600M
0.5813400071015314,0.4744318173022899,0.23866561258107433,-0.027986213300231263,ESMC-600M
0.5023871013624993,0.15744257455339938,0.33922979239688056,-0.04802039813258075,ESMC-600M
0.5279661275330574,0.15026817868212974,0.3022142928038932,0.19536645609528197,ESMC-600M
0.5493701746569314,0.41216906179930785,0.12655528715258013,0.05558611291557146,ESMC-600M
0.1855542569031751,0.2019956971407499,0.0942896388286066,-0.2431038485333152,ESMC-600M
0.633594099367982,0.38494637079248123,0.22806688076751067,0.16525832246806255,ESMC-600M
0.5025111380447748,0.4958173408145896,0.15789624022700188,-0.20664124404635714,ESMC-600M
0.34869804999043824,0.20050402156186303,0.15570007105170255,0.047566664806553464,ESMC-600M
0.371877226464749,0.11687792256684187,0.08146092442256712,-0.093380349368179,ESMC-600M
0.36167942046245194,0.4781001027727972,0.31586750805669583,-0.21159598902653579,ESMC-600M
